Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-01-19,EC,Ecuador,AMRO,,0,,0
2020-01-26,EC,Ecuador,AMRO,,0,,0
2020-02-02,EC,Ecuador,AMRO,,0,,0
2020-02-09,EC,Ecuador,AMRO,,0,,0
2020-02-16,EC,Ecuador,AMRO,,0,,0
2020-02-23,EC,Ecuador,AMRO,,0,,0
2020-03-01,EC,Ecuador,AMRO,,0,,0
2020-03-08,EC,Ecuador,AMRO,13,13,,0
2020-03-15,EC,Ecuador,AMRO,10,23,,0
2020-03-22,EC,Ecuador,AMRO,483,506,7,7
2020-03-29,EC,Ecuador,AMRO,1317,1823,41,48
2020-04-05,EC,Ecuador,AMRO,1642,3465,124,172
2020-04-12,EC,Ecuador,AMRO,3792,7257,143,315
2020-04-19,EC,Ecuador,AMRO,1765,9022,141,456
2020-04-26,EC,Ecuador,AMRO,13697,22719,120,576
2020-05-03,EC,Ecuador,AMRO,4745,27464,795,1371
2020-05-10,EC,Ecuador,AMRO,1607,29071,346,1717
2020-05-17,EC,Ecuador,AMRO,2396,31467,877,2594
2020-05-24,EC,Ecuador,AMRO,4791,36258,502,3096
2020-05-31,EC,Ecuador,AMRO,2585,38843,250,3346
2020-06-07,EC,Ecuador,AMRO,3885,42728,262,3608
2020-06-14,EC,Ecuador,AMRO,3628,46356,266,3874
2020-06-21,EC,Ecuador,AMRO,3827,50183,325,4199
2020-06-28,EC,Ecuador,AMRO,4391,54574,225,4424
2020-07-05,EC,Ecuador,AMRO,6961,61535,345,4769
2020-07-12,EC,Ecuador,AMRO,5674,67209,262,5031
2020-07-19,EC,Ecuador,AMRO,6173,73382,251,5282
2020-07-26,EC,Ecuador,AMRO,6654,80036,225,5507
2020-08-02,EC,Ecuador,AMRO,6196,86232,229,5736
2020-08-09,EC,Ecuador,AMRO,7340,93572,180,5916
2020-08-16,EC,Ecuador,AMRO,7116,100688,149,6065
2020-08-23,EC,Ecuador,AMRO,6401,107089,212,6277
2020-08-30,EC,Ecuador,AMRO,5817,112906,260,6537
2020-09-06,EC,Ecuador,AMRO,5139,118045,187,6724
2020-09-13,EC,Ecuador,AMRO,-1594,116451,4140,10864
2020-09-20,EC,Ecuador,AMRO,9169,125620,225,11089
2020-09-27,EC,Ecuador,AMRO,8361,133981,184,11273
2020-10-04,EC,Ecuador,AMRO,6370,140351,324,11597
2020-10-11,EC,Ecuador,AMRO,6477,146828,591,12188
2020-10-18,EC,Ecuador,AMRO,5594,152422,187,12375
2020-10-25,EC,Ecuador,AMRO,7192,159614,167,12542
2020-11-01,EC,Ecuador,AMRO,8578,168192,128,12670
2020-11-08,EC,Ecuador,AMRO,5294,173486,145,12815
2020-11-15,EC,Ecuador,AMRO,6141,179627,182,12997
2020-11-22,EC,Ecuador,AMRO,5249,184876,142,13139
2020-11-29,EC,Ecuador,AMRO,6033,190909,232,13371
2020-12-06,EC,Ecuador,AMRO,6482,197391,385,13756
2020-12-13,EC,Ecuador,AMRO,4133,201524,118,13874
2020-12-20,EC,Ecuador,AMRO,4396,205920,74,13948
2020-12-27,EC,Ecuador,AMRO,3354,209274,42,13990
2021-01-03,EC,Ecuador,AMRO,5239,214513,69,14059
2021-01-10,EC,Ecuador,AMRO,5836,220349,118,14177
2021-01-17,EC,Ecuador,AMRO,10459,230808,139,14316
2021-01-24,EC,Ecuador,AMRO,7424,238232,280,14596
2021-01-31,EC,Ecuador,AMRO,11547,249779,255,14851
2021-02-07,EC,Ecuador,AMRO,7336,257115,153,15004
2021-02-14,EC,Ecuador,AMRO,8412,265527,265,15269
2021-02-21,EC,Ecuador,AMRO,7570,273097,244,15513
2021-02-28,EC,Ecuador,AMRO,9502,282599,200,15713
2021-03-07,EC,Ecuador,AMRO,10344,292943,307,16020
2021-03-14,EC,Ecuador,AMRO,7723,300666,195,16215
2021-03-21,EC,Ecuador,AMRO,10202,310868,220,16435
2021-03-28,EC,Ecuador,AMRO,11831,322699,244,16679
2021-04-04,EC,Ecuador,AMRO,10476,333175,250,16929
2021-04-11,EC,Ecuador,AMRO,11702,344877,346,17275
2021-04-18,EC,Ecuador,AMRO,13280,358157,366,17641
2021-04-25,EC,Ecuador,AMRO,14597,372754,517,18158
2021-05-02,EC,Ecuador,AMRO,11835,384589,566,18724
2021-05-09,EC,Ecuador,AMRO,14332,398921,413,19137
2021-05-16,EC,Ecuador,AMRO,10599,409520,555,19692
2021-05-23,EC,Ecuador,AMRO,8320,417840,488,20180
2021-05-30,EC,Ecuador,AMRO,6901,424741,305,20485
2021-06-06,EC,Ecuador,AMRO,6688,431429,288,20773
2021-06-13,EC,Ecuador,AMRO,6679,438108,245,21018
2021-06-20,EC,Ecuador,AMRO,7478,445586,266,21284
2021-06-27,EC,Ecuador,AMRO,7776,453362,201,21485
2021-07-04,EC,Ecuador,AMRO,8780,462142,175,21660
2021-07-11,EC,Ecuador,AMRO,5834,467976,154,21814
2021-07-18,EC,Ecuador,AMRO,7239,475215,119,21933
2021-07-25,EC,Ecuador,AMRO,5505,480720,8864,30797
2021-08-01,EC,Ecuador,AMRO,6652,487372,834,31631
2021-08-08,EC,Ecuador,AMRO,4459,491831,157,31788
2021-08-15,EC,Ecuador,AMRO,2988,494819,166,31954
2021-08-22,EC,Ecuador,AMRO,3795,498614,131,32085
2021-08-29,EC,Ecuador,AMRO,2435,501049,138,32223
2021-09-05,EC,Ecuador,AMRO,2465,503514,111,32334
2021-09-12,EC,Ecuador,AMRO,1561,505075,31,32365
2021-09-19,EC,Ecuador,AMRO,1464,506539,269,32634
2021-09-26,EC,Ecuador,AMRO,1533,508072,98,32732
2021-10-03,EC,Ecuador,AMRO,2547,510619,59,32791
2021-10-10,EC,Ecuador,AMRO,1279,511898,56,32847
2021-10-17,EC,Ecuador,AMRO,1404,513302,79,32926
2021-10-24,EC,Ecuador,AMRO,2009,515311,22,32948
2021-10-31,EC,Ecuador,AMRO,1620,516931,30,32978
2021-11-07,EC,Ecuador,AMRO,2044,518975,10,32988
2021-11-14,EC,Ecuador,AMRO,2304,521279,82,33070
2021-11-21,EC,Ecuador,AMRO,2568,523847,51,33121
2021-11-28,EC,Ecuador,AMRO,2290,526137,64,33185
2021-12-05,EC,Ecuador,AMRO,2453,528590,262,33447
2021-12-12,EC,Ecuador,AMRO,3840,532430,101,33548
2021-12-19,EC,Ecuador,AMRO,3699,536129,45,33593
2021-12-26,EC,Ecuador,AMRO,5239,541368,54,33647
2022-01-02,EC,Ecuador,AMRO,8050,549418,34,33681
2022-01-09,EC,Ecuador,AMRO,11867,561285,21,33702
2022-01-16,EC,Ecuador,AMRO,41657,602942,504,34206
2022-01-23,EC,Ecuador,AMRO,61722,664664,81,34287
2022-01-30,EC,Ecuador,AMRO,52421,717085,202,34489
2022-02-06,EC,Ecuador,AMRO,44236,761321,227,34716
2022-02-13,EC,Ecuador,AMRO,32499,793820,290,35006
2022-02-20,EC,Ecuador,AMRO,21752,815572,137,35143
2022-02-27,EC,Ecuador,AMRO,14240,829812,93,35236
2022-03-06,EC,Ecuador,AMRO,8708,838520,72,35308
2022-03-13,EC,Ecuador,AMRO,9950,848470,32,35340
2022-03-20,EC,Ecuador,AMRO,4941,853411,53,35393
2022-03-27,EC,Ecuador,AMRO,3888,857299,25,35418
2022-04-03,EC,Ecuador,AMRO,4454,861753,26,35444
2022-04-10,EC,Ecuador,AMRO,2324,864077,23,35467
2022-04-17,EC,Ecuador,AMRO,2643,866720,60,35527
2022-04-24,EC,Ecuador,AMRO,1333,868053,54,35581
2022-05-01,EC,Ecuador,AMRO,1396,869449,13,35594
2022-05-08,EC,Ecuador,AMRO,1340,870789,5,35599
2022-05-15,EC,Ecuador,AMRO,1210,871999,7,35606
2022-05-22,EC,Ecuador,AMRO,1610,873609,7,35613
2022-05-29,EC,Ecuador,AMRO,2400,876009,9,35622
2022-06-05,EC,Ecuador,AMRO,7215,883224,27,35649
2022-06-12,EC,Ecuador,AMRO,5224,888448,7,35656
2022-06-19,EC,Ecuador,AMRO,6610,895058,28,35684
2022-06-26,EC,Ecuador,AMRO,8004,903062,26,35710
2022-07-03,EC,Ecuador,AMRO,8120,911182,31,35741
2022-07-10,EC,Ecuador,AMRO,7297,918479,8,35749
2022-07-17,EC,Ecuador,AMRO,11636,930115,20,35769
2022-07-24,EC,Ecuador,AMRO,16372,946487,17,35786
2022-07-31,EC,Ecuador,AMRO,17181,963668,15,35801
2022-08-07,EC,Ecuador,AMRO,15634,979302,10,35811
2022-08-14,EC,Ecuador,AMRO,3624,982926,,35811
2022-08-21,EC,Ecuador,AMRO,4644,987570,1,35812
2022-08-28,EC,Ecuador,AMRO,6288,993858,18,35830
2022-09-04,EC,Ecuador,AMRO,2927,996785,30,35860
2022-09-11,EC,Ecuador,AMRO,1417,998202,16,35876
2022-09-18,EC,Ecuador,AMRO,2996,1001198,9,35885
2022-09-25,EC,Ecuador,AMRO,1852,1003050,5,35890
2022-10-02,EC,Ecuador,AMRO,1665,1004715,1,35891
2022-10-09,EC,Ecuador,AMRO,1543,1006258,1,35892
2022-10-16,EC,Ecuador,AMRO,664,1006922,2,35894
2022-10-23,EC,Ecuador,AMRO,631,1007553,3,35897
2022-10-30,EC,Ecuador,AMRO,482,1008035,1,35898
2022-11-06,EC,Ecuador,AMRO,910,1008945,2,35900
2022-11-13,EC,Ecuador,AMRO,760,1009705,1,35901
2022-11-20,EC,Ecuador,AMRO,2179,1011884,3,35904
2022-11-27,EC,Ecuador,AMRO,2607,1014491,1,35905
2022-12-04,EC,Ecuador,AMRO,3688,1018179,2,35907
2022-12-11,EC,Ecuador,AMRO,9243,1027422,12,35919
2022-12-18,EC,Ecuador,AMRO,7818,1035240,10,35929
2022-12-25,EC,Ecuador,AMRO,5223,1040463,5,35934
2023-01-01,EC,Ecuador,AMRO,4286,1044749,14,35948
2023-01-08,EC,Ecuador,AMRO,2723,1047472,22,35970
2023-01-15,EC,Ecuador,AMRO,3410,1050882,21,35991
2023-01-22,EC,Ecuador,AMRO,2723,1053605,7,35998
2023-01-29,EC,Ecuador,AMRO,1419,1055024,7,36005
2023-02-05,EC,Ecuador,AMRO,898,1055922,1,36006
2023-02-12,EC,Ecuador,AMRO,530,1056452,4,36010
2023-02-19,EC,Ecuador,AMRO,385,1056837,3,36013
2023-02-26,EC,Ecuador,AMRO,284,1057121,1,36014
2023-03-05,EC,Ecuador,AMRO,487,1057608,1,36015
2023-03-12,EC,Ecuador,AMRO,396,1058004,1,36016
2023-03-19,EC,Ecuador,AMRO,487,1058491,1,36017
2023-03-26,EC,Ecuador,AMRO,518,1059009,,36017
2023-04-02,EC,Ecuador,AMRO,520,1059529,,36017
2023-04-09,EC,Ecuador,AMRO,,1059529,,36017
2023-04-16,EC,Ecuador,AMRO,998,1060527,1,36018
2023-04-23,EC,Ecuador,AMRO,573,1061100,1,36019
2023-04-30,EC,Ecuador,AMRO,666,1061766,,36019
2023-05-07,EC,Ecuador,AMRO,,1061766,,36019
2023-05-14,EC,Ecuador,AMRO,509,1062275,,36019
2023-05-21,EC,Ecuador,AMRO,,1062275,,36019
2023-05-28,EC,Ecuador,AMRO,,1062275,,36019
2023-06-04,EC,Ecuador,AMRO,,1062275,,36019
2023-06-11,EC,Ecuador,AMRO,,1062275,,36019
2023-06-18,EC,Ecuador,AMRO,,1062275,,36019
2023-06-25,EC,Ecuador,AMRO,,1062275,,36019
2023-07-02,EC,Ecuador,AMRO,,1062275,,36019
2023-07-09,EC,Ecuador,AMRO,,1062275,,36019
2023-07-16,EC,Ecuador,AMRO,,1062275,,36019
2023-07-23,EC,Ecuador,AMRO,,1062275,,36019
2023-07-30,EC,Ecuador,AMRO,,1062275,,36019
2023-08-06,EC,Ecuador,AMRO,,1062275,,36019
2023-08-13,EC,Ecuador,AMRO,,1062275,,36019
2023-08-20,EC,Ecuador,AMRO,,1062275,,36019
2023-08-27,EC,Ecuador,AMRO,,1062275,,36019
2023-09-03,EC,Ecuador,AMRO,,1062275,,36019
2023-09-10,EC,Ecuador,AMRO,,1062275,,36019
2023-09-17,EC,Ecuador,AMRO,,1062275,,36019
2023-09-24,EC,Ecuador,AMRO,,1062275,,36019
2023-10-01,EC,Ecuador,AMRO,,1062275,,36019
2023-10-08,EC,Ecuador,AMRO,,1062275,,36019
2023-10-15,EC,Ecuador,AMRO,188,1062463,,36019
2023-10-22,EC,Ecuador,AMRO,122,1062585,,36019
2023-10-29,EC,Ecuador,AMRO,171,1062756,,36019
2023-11-05,EC,Ecuador,AMRO,140,1062896,,36019
2023-11-12,EC,Ecuador,AMRO,209,1063105,1,36020
2023-11-19,EC,Ecuador,AMRO,357,1063462,,36020
2023-11-26,EC,Ecuador,AMRO,495,1063957,1,36021
2023-12-03,EC,Ecuador,AMRO,1027,1064984,1,36022
2023-12-10,EC,Ecuador,AMRO,918,1065902,1,36023
2023-12-17,EC,Ecuador,AMRO,808,1066710,1,36024
2023-12-24,EC,Ecuador,AMRO,932,1067642,,36024
2023-12-31,EC,Ecuador,AMRO,757,1068399,,36024
2024-01-07,EC,Ecuador,AMRO,734,1069133,3,36027
2024-01-14,EC,Ecuador,AMRO,1055,1070188,6,36033
2024-01-21,EC,Ecuador,AMRO,859,1071047,1,36034
2024-01-28,EC,Ecuador,AMRO,583,1071630,5,36039
2024-02-04,EC,Ecuador,AMRO,551,1072181,,36039
2024-02-11,EC,Ecuador,AMRO,473,1072654,1,36040
2024-02-18,EC,Ecuador,AMRO,415,1073069,3,36043
2024-02-25,EC,Ecuador,AMRO,512,1073581,,36043
2024-03-03,EC,Ecuador,AMRO,581,1074162,,36043
2024-03-10,EC,Ecuador,AMRO,494,1074656,1,36044
2024-03-17,EC,Ecuador,AMRO,409,1075065,1,36045
2024-03-24,EC,Ecuador,AMRO,381,1075446,1,36046
2024-03-31,EC,Ecuador,AMRO,233,1075679,1,36047
2024-04-07,EC,Ecuador,AMRO,185,1075864,1,36048
2024-04-14,EC,Ecuador,AMRO,101,1075965,,36048
2024-04-21,EC,Ecuador,AMRO,124,1076089,,36048
2020-01-05,MX,Mexico,AMRO,,0,,0
2020-01-12,MX,Mexico,AMRO,,0,,0
2020-01-19,MX,Mexico,AMRO,,0,,0
2020-01-26,MX,Mexico,AMRO,,0,,0
2020-02-02,MX,Mexico,AMRO,,0,,0
2020-02-09,MX,Mexico,AMRO,,0,,0
2020-02-16,MX,Mexico,AMRO,,0,,0
2020-02-23,MX,Mexico,AMRO,1,1,,0
2020-03-01,MX,Mexico,AMRO,5,6,,0
2020-03-08,MX,Mexico,AMRO,45,51,,0
2020-03-15,MX,Mexico,AMRO,183,234,,0
2020-03-22,MX,Mexico,AMRO,669,903,4,4
2020-03-29,MX,Mexico,AMRO,1214,2117,24,28
2020-04-05,MX,Mexico,AMRO,2134,4251,146,174
2020-04-12,MX,Mexico,AMRO,3291,7542,382,556
2020-04-19,MX,Mexico,AMRO,5958,13500,749,1305
2020-04-26,MX,Mexico,AMRO,9264,22764,1453,2758
2020-05-03,MX,Mexico,AMRO,11571,34335,2361,5119
2020-05-10,MX,Mexico,AMRO,15196,49531,2893,8012
2020-05-17,MX,Mexico,AMRO,19538,69069,3414,11426
2020-05-24,MX,Mexico,AMRO,24187,93256,3994,15420
2020-05-31,MX,Mexico,AMRO,26973,120229,4178,19598
2020-06-07,MX,Mexico,AMRO,30556,150785,4512,24110
2020-06-14,MX,Mexico,AMRO,34822,185607,4891,29001
2020-06-21,MX,Mexico,AMRO,37587,223194,4986,33987
2020-06-28,MX,Mexico,AMRO,39306,262500,4569,38556
2020-07-05,MX,Mexico,AMRO,43553,306053,4971,43527
2020-07-12,MX,Mexico,AMRO,44406,350459,5374,48901
2020-07-19,MX,Mexico,AMRO,49775,400234,5534,54435
2020-07-26,MX,Mexico,AMRO,50177,450411,5464,59899
2020-08-02,MX,Mexico,AMRO,45999,496410,5258,65157
2020-08-09,MX,Mexico,AMRO,41814,538224,5027,70184
2020-08-16,MX,Mexico,AMRO,39452,577676,4522,74706
2020-08-23,MX,Mexico,AMRO,37867,615543,4065,78771
2020-08-30,MX,Mexico,AMRO,39230,654773,3731,82502
2020-09-06,MX,Mexico,AMRO,38873,693646,3556,86058
2020-09-13,MX,Mexico,AMRO,35339,728985,3208,89266
2020-09-20,MX,Mexico,AMRO,29659,758644,2955,92221
2020-09-27,MX,Mexico,AMRO,33716,792360,2840,95061
2020-10-04,MX,Mexico,AMRO,32636,824996,2586,97647
2020-10-11,MX,Mexico,AMRO,33071,858067,2488,100135
2020-10-18,MX,Mexico,AMRO,38778,896845,2689,102824
2020-10-25,MX,Mexico,AMRO,44301,941146,3107,105931
2020-11-01,MX,Mexico,AMRO,42679,983825,3336,109267
2020-11-08,MX,Mexico,AMRO,40741,1024566,3482,112749
2020-11-15,MX,Mexico,AMRO,48200,1072766,3561,116310
2020-11-22,MX,Mexico,AMRO,44816,1117582,3709,120019
2020-11-29,MX,Mexico,AMRO,56457,1174039,4060,124079
2020-12-06,MX,Mexico,AMRO,64076,1238115,4235,128314
2020-12-13,MX,Mexico,AMRO,73050,1311165,4644,132958
2020-12-20,MX,Mexico,AMRO,77433,1388598,5157,138115
2020-12-27,MX,Mexico,AMRO,64816,1453414,5775,143890
2021-01-03,MX,Mexico,AMRO,72877,1526291,6552,150442
2021-01-10,MX,Mexico,AMRO,105375,1631666,7632,158074
2021-01-17,MX,Mexico,AMRO,110588,1742254,8745,166819
2021-01-24,MX,Mexico,AMRO,104374,1846628,9877,176696
2021-01-31,MX,Mexico,AMRO,90123,1936751,9495,186191
2021-02-07,MX,Mexico,AMRO,61598,1998349,8292,194483
2021-02-14,MX,Mexico,AMRO,53192,2051541,6731,201214
2021-02-21,MX,Mexico,AMRO,43136,2094677,5321,206535
2021-02-28,MX,Mexico,AMRO,42204,2136881,4449,210984
2021-03-07,MX,Mexico,AMRO,40192,2177073,3889,214873
2021-03-14,MX,Mexico,AMRO,34305,2211378,3411,218284
2021-03-21,MX,Mexico,AMRO,28302,2239680,2881,221165
2021-03-28,MX,Mexico,AMRO,28664,2268344,2442,223607
2021-04-04,MX,Mexico,AMRO,21218,2289562,2273,225880
2021-04-11,MX,Mexico,AMRO,26011,2315573,2060,227940
2021-04-18,MX,Mexico,AMRO,23767,2339340,1923,229863
2021-04-25,MX,Mexico,AMRO,20925,2360265,1611,231474
2021-05-02,MX,Mexico,AMRO,19142,2379407,1400,232874
2021-05-09,MX,Mexico,AMRO,16175,2395582,1164,234038
2021-05-16,MX,Mexico,AMRO,14482,2410064,963,235001
2021-05-23,MX,Mexico,AMRO,14750,2424814,827,235828
2021-05-30,MX,Mexico,AMRO,15313,2440127,746,236574
2021-06-06,MX,Mexico,AMRO,16193,2456320,654,237228
2021-06-13,MX,Mexico,AMRO,19451,2475771,708,237936
2021-06-20,MX,Mexico,AMRO,22779,2498550,686,238622
2021-06-27,MX,Mexico,AMRO,29738,2528288,769,239391
2021-07-04,MX,Mexico,AMRO,37423,2565711,931,240322
2021-07-11,MX,Mexico,AMRO,55106,2620817,1114,241436
2021-07-18,MX,Mexico,AMRO,78515,2699332,1460,242896
2021-07-25,MX,Mexico,AMRO,102995,2802327,2197,245093
2021-08-01,MX,Mexico,AMRO,122311,2924638,3135,248228
2021-08-08,MX,Mexico,AMRO,128282,3052920,4191,252419
2021-08-15,MX,Mexico,AMRO,135141,3188061,4909,257328
2021-08-22,MX,Mexico,AMRO,120883,3308944,5528,262856
2021-08-29,MX,Mexico,AMRO,103015,3411959,5539,268395
2021-09-05,MX,Mexico,AMRO,87342,3499301,5103,273498
2021-09-12,MX,Mexico,AMRO,76284,3575585,4561,278059
2021-09-19,MX,Mexico,AMRO,57961,3633546,3950,282009
2021-09-26,MX,Mexico,AMRO,58868,3692414,3416,285425
2021-10-03,MX,Mexico,AMRO,44758,3737172,2863,288288
2021-10-10,MX,Mexico,AMRO,36194,3773366,2389,290677
2021-10-17,MX,Mexico,AMRO,31059,3804425,2006,292683
2021-10-24,MX,Mexico,AMRO,25762,3830187,1633,294316
2021-10-31,MX,Mexico,AMRO,23445,3853632,1375,295691
2021-11-07,MX,Mexico,AMRO,18907,3872539,1159,296850
2021-11-14,MX,Mexico,AMRO,20001,3892540,1012,297862
2021-11-21,MX,Mexico,AMRO,17228,3909768,965,298827
2021-11-28,MX,Mexico,AMRO,19349,3929117,927,299754
2021-12-05,MX,Mexico,AMRO,18247,3947364,940,300694
2021-12-12,MX,Mexico,AMRO,17484,3964848,903,301597
2021-12-19,MX,Mexico,AMRO,16128,3980976,848,302445
2021-12-26,MX,Mexico,AMRO,21003,4001979,810,303255
2022-01-02,MX,Mexico,AMRO,56920,4058899,770,304025
2022-01-09,MX,Mexico,AMRO,194803,4253702,909,304934
2022-01-16,MX,Mexico,AMRO,406782,4660484,1385,306319
2022-01-23,MX,Mexico,AMRO,406815,5067299,2395,308714
2022-01-30,MX,Mexico,AMRO,282729,5350028,3603,312317
2022-02-06,MX,Mexico,AMRO,166547,5516575,3901,316218
2022-02-13,MX,Mexico,AMRO,86372,5602947,3308,319526
2022-02-20,MX,Mexico,AMRO,61576,5664523,2385,321911
2022-02-27,MX,Mexico,AMRO,37281,5701804,1571,323482
2022-03-06,MX,Mexico,AMRO,21369,5723173,930,324412
2022-03-13,MX,Mexico,AMRO,14069,5737242,532,324944
2022-03-20,MX,Mexico,AMRO,10068,5747310,349,325293
2022-03-27,MX,Mexico,AMRO,6920,5754230,209,325502
2022-04-03,MX,Mexico,AMRO,6523,5760753,153,325655
2022-04-10,MX,Mexico,AMRO,4757,5765510,117,325772
2022-04-17,MX,Mexico,AMRO,3205,5768715,71,325843
2022-04-24,MX,Mexico,AMRO,3846,5772561,70,325913
2022-05-01,MX,Mexico,AMRO,3993,5776554,41,325954
2022-05-08,MX,Mexico,AMRO,4324,5780878,42,325996
2022-05-15,MX,Mexico,AMRO,5359,5786237,34,326030
2022-05-22,MX,Mexico,AMRO,7750,5793987,40,326070
2022-05-29,MX,Mexico,AMRO,12237,5806224,38,326108
2022-06-05,MX,Mexico,AMRO,19550,5825774,35,326143
2022-06-12,MX,Mexico,AMRO,34371,5860145,37,326180
2022-06-19,MX,Mexico,AMRO,55313,5915458,76,326256
2022-06-26,MX,Mexico,AMRO,97266,6012724,118,326374
2022-07-03,MX,Mexico,AMRO,152465,6165189,186,326560
2022-07-10,MX,Mexico,AMRO,200105,6365294,315,326875
2022-07-17,MX,Mexico,AMRO,213873,6579167,559,327434
2022-07-24,MX,Mexico,AMRO,179987,6759154,607,328041
2022-07-31,MX,Mexico,AMRO,122038,6881192,638,328679
2022-08-07,MX,Mexico,AMRO,80263,6961455,596,329275
2022-08-14,MX,Mexico,AMRO,53654,7015109,423,329698
2022-08-21,MX,Mexico,AMRO,33244,7048353,292,329990
2022-08-28,MX,Mexico,AMRO,22956,7071309,231,330221
2022-09-04,MX,Mexico,AMRO,16411,7087720,171,330392
2022-09-11,MX,Mexico,AMRO,12055,7099775,105,330497
2022-09-18,MX,Mexico,AMRO,7691,7107466,86,330583
2022-09-25,MX,Mexico,AMRO,7673,7115139,55,330638
2022-10-02,MX,Mexico,AMRO,5199,7120338,55,330693
2022-10-09,MX,Mexico,AMRO,3878,7124216,53,330746
2022-10-16,MX,Mexico,AMRO,2867,7127083,22,330768
2022-10-23,MX,Mexico,AMRO,2657,7129740,25,330793
2022-10-30,MX,Mexico,AMRO,2840,7132580,25,330818
2022-11-06,MX,Mexico,AMRO,2896,7135476,24,330842
2022-11-13,MX,Mexico,AMRO,4403,7139879,19,330861
2022-11-20,MX,Mexico,AMRO,5670,7145549,33,330894
2022-11-27,MX,Mexico,AMRO,7419,7152968,22,330916
2022-12-04,MX,Mexico,AMRO,12749,7165717,61,330977
2022-12-11,MX,Mexico,AMRO,19203,7184920,69,331046
2022-12-18,MX,Mexico,AMRO,26720,7211640,117,331163
2022-12-25,MX,Mexico,AMRO,33950,7245590,159,331322
2023-01-01,MX,Mexico,AMRO,30816,7276406,206,331528
2023-01-08,MX,Mexico,AMRO,31932,7308338,280,331808
